time,step-size,{Controller}.ControllerInstance.servoLeft,{Controller}.ControllerInstance.servoRight,{DesiredPosition}.DesiredPositionInstance.xDesired,{DesiredPosition}.DesiredPositionInstance.yDesired,{Robot}.RobotInstance.robot_theta,{Robot}.RobotInstance.robot_x,{Robot}.RobotInstance.robot_y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,8.0,2.0,0.0,9.5,0.5
0.2,0.1,-0.12319227618086027,-0.12319227618086027,8.0,2.0,0.0,9.5,0.5
0.30000000000000004,0.1,-0.12319227618086027,-0.12319227618086027,8.0,2.0,0.023888190133665426,9.499706359485815,0.4999965817500806
0.4,0.1,-0.11942980221195962,-0.11942980221195962,8.0,2.0,0.05538687038030262,9.499312302290136,0.4999811799729478
0.5,0.1,-0.11446771591203309,-0.11446771591203309,8.0,2.0,0.09054462172300783,9.498872499302042,0.49994929991517656
0.6,0.1,-0.10892843182385596,-0.10892843182385596,8.0,2.0,0.12726465053585942,9.498414239390925,0.49989946994430623
0.7,0.1,-0.10314218821577031,-0.10314218821577031,8.0,2.0,0.1642018295189704,9.497955186437299,0.49983235340087634
0.7999999999999999,0.1,-0.09732093141095964,-0.09732093141095964,8.0,2.0,0.20050175037822374,9.497506621396264,0.4997498718927342
0.8999999999999999,0.1,-0.09159936948884725,-0.09159936948884725,8.0,2.0,0.23563755963917396,9.497075475934427,0.4996545355624
0.9999999999999999,0.1,-0.08606063610624719,-0.08606063610624719,8.0,2.0,0.2693005152337133,9.496665730612435,0.49954900289662024
1.0999999999999999,0.1,-0.0807535069235959,-0.0807535069235959,8.0,2.0,0.3016424432886546,9.49627559018276,0.49943464377459246
1.2,0.1,-0.07565414604634053,-0.07565414604634053,8.0,2.0,0.33195622696384836,9.495913427427627,0.49931602610713177
1.3,0.1,-0.07087414565738383,-0.07087414565738383,8.0,2.0,0.3605470995807503,9.495575274783626,0.499194116154041
1.4000000000000001,0.1,-0.06636547246326573,-0.06636547246326573,8.0,2.0,0.38745180418112557,9.495260363918284,0.49907059405486215
1.5000000000000002,0.1,-0.06212241158145783,-0.06212241158145783,8.0,2.0,0.41272620036711066,9.494967658625367,0.49894686480534545
1.6000000000000003,0.1,-0.058136221085778726,-0.058136221085778726,8.0,2.0,0.43643957774553555,9.494695954962257,0.4988240749049863
1.7000000000000004,0.1,-0.054396030084049245,-0.054396030084049245,8.0,2.0,0.458668463324595,9.494443970437322,0.4987031432185856
1.8000000000000005,0.1,-0.05088981634698197,-0.05088981634698197,8.0,2.0,0.47949236556934316,9.494210405684429,0.4985847933200257
1.9000000000000006,0.1,-0.04760507880427656,-0.04760507880427656,8.0,2.0,0.49899101507575805,9.49399398396343,0.49846958351534004
2.0000000000000004,0.1,-0.044529274008206735,-0.044529274008206735,8.0,2.0,0.5172426142452983,9.49379347554552,0.4983579336261147
2.1000000000000005,0.1,-0.041650093369818286,-0.041650093369818286,8.0,2.0,0.5343227619493076,9.493607711907162,0.49825014832372233
2.2000000000000006,0.1,-0.03895563380489569,-0.03895563380489569,8.0,2.0,0.5503038276280487,9.49343559311264,0.4981464371554745
2.3000000000000007,0.1,-0.036434497353087215,-0.036434497353087215,8.0,2.0,0.5652546227752668,9.493276090697037,0.4980469315645478
2.400000000000001,0.1,-0.034075843756537855,-0.034075843756537855,8.0,2.0,0.5792402674262312,9.493128247626558,0.49795169926166444
2.500000000000001,0.1,-0.03186941215847057,-0.03186941215847057,8.0,2.0,0.5923221828160115,9.492991176408461,0.4978607563074071
2.600000000000001,0.1,-0.029805522793562304,-0.029805522793562304,8.0,2.0,0.6045581640300728,9.492864056076959,0.49777407723822775
2.700000000000001,0.1,-0.02787506596893251,-0.02787506596893251,8.0,2.0,0.6160025017626851,9.4927461285443,0.4976916035325746
2.800000000000001,0.1,-0.026069483221391652,-0.026069483221391652,8.0,2.0,0.6267061326169227,9.492636694643965,0.4976132506746061
2.9000000000000012,0.1,-0.024380743907582308,-0.024380743907582308,8.0,2.0,0.636716804336425,9.492535110081743,0.4975389140358864
3.0000000000000013,0.1,-0.022801319384730408,-0.022801319384730408,8.0,2.0,0.6460792470439631,9.492440781434611,0.4974684737621113
3.1000000000000014,0.1,-0.02132415619914718,-0.02132415619914718,8.0,2.0,0.6548353447121547,9.492353162285402,0.4974017988228445
3.2000000000000015,0.1,-0.01994264920122928,-0.01994264920122928,8.0,2.0,0.6630243032055476,9.492271749546042,0.4973387503573676
3.3000000000000016,0.1,-0.018650615170972027,-0.018650615170972027,8.0,2.0,0.6706828126474106,9.492196079998239,0.4972791844286811
3.4000000000000017,0.1,-0.017442267313834397,-0.017442267313834397,8.0,2.0,0.6778452028064665,9.492125727064522,0.49722295427996893
