time,step-size,{Environment}.EnvironmentInstance.eP,{Environment}.EnvironmentInstance.sTime,{ShowOutput}.ShowOutputInstance.dummy
0.0,0.0,0.0,0.0,0
0.1,0.1,8.333333333333332,20.0,0
0.2,0.1,11.458333333333332,40.0,0
0.30000000000000004,0.1,15.625,60.0,0
0.4,0.1,19.791666666666664,80.0,0
0.5,0.1,22.916666666666664,100.0,0
0.6,0.1,26.041666666666668,120.0,0
0.7,0.1,28.125,140.0,0
0.7999999999999999,0.1,31.25,160.0,0
0.8999999999999999,0.1,34.375,180.0,0
0.9999999999999999,0.1,37.5,200.0,0
1.0999999999999999,0.1,40.625,220.0,0
1.2,0.1,42.70833333333333,240.0,0
1.3,0.1,43.75,260.0,0
1.4000000000000001,0.1,44.79166666666667,280.0,0
1.5000000000000002,0.1,45.83333333333333,300.0,0
1.6000000000000003,0.1,47.91666666666667,320.0,0
1.7000000000000004,0.1,48.95833333333333,340.0,0
1.8000000000000005,0.1,48.95833333333333,360.0,0
1.9000000000000006,0.1,50.0,380.0,0
2.0000000000000004,0.1,52.083333333333336,400.0,0
2.1000000000000005,0.1,53.125,420.0,0
2.2000000000000006,0.1,55.208333333333336,440.0,0
2.3000000000000007,0.1,56.25,460.0,0
2.400000000000001,0.1,58.333333333333336,480.0,0
2.500000000000001,0.1,60.416666666666664,500.0,0
2.600000000000001,0.1,61.458333333333336,520.0,0
2.700000000000001,0.1,62.5,540.0,0
2.800000000000001,0.1,62.5,560.0,0
2.9000000000000012,0.1,63.541666666666664,580.0,0
3.0000000000000013,0.1,65.625,600.0,0
3.1000000000000014,0.1,66.66666666666666,620.0,0
3.2000000000000015,0.1,66.66666666666666,640.0,0
3.3000000000000016,0.1,67.70833333333334,660.0,0
3.4000000000000017,0.1,69.79166666666666,680.0,0
3.5000000000000018,0.1,69.79166666666666,700.0,0
3.600000000000002,0.1,69.79166666666666,720.0,0
3.700000000000002,0.1,69.79166666666666,740.0,0
3.800000000000002,0.1,69.79166666666666,760.0,0
3.900000000000002,0.1,69.79166666666666,780.0,0
4.000000000000002,0.1,69.79166666666666,800.0,0
4.100000000000001,0.1,69.79166666666666,820.0,0
4.200000000000001,0.1,69.79166666666666,840.0,0
4.300000000000001,0.1,69.79166666666666,860.0,0
4.4,0.1,69.79166666666666,880.0,0
4.5,0.1,69.79166666666666,900.0,0
4.6,0.1,69.79166666666666,920.0,0
4.699999999999999,0.1,69.79166666666666,940.0,0
4.799999999999999,0.1,70.83333333333334,960.0,0
4.899999999999999,0.1,71.875,980.0,0
4.999999999999998,0.1,72.91666666666666,1000.0,0
